title,data
계약면적,"공동주택을 분양할 때 주택공급 면적으로, 주거전용면적, 주거공용면적 및 그 밖의 공용면적(경비실, 기계실, 노인정, 관리실, 주민공동시설, 보육시설 등)과 지하주차장면적을 합한 면적을 말한다. 공동주택의 분양계약서에는 이것을 구분해서 표시해야 한다. 분양계약 당시의 면적보다 부족한 경우에는 분양계약자는 그 부분의 비율로 대금의 감액을 청구할 수 있다. 근거법은 민법이다."
농로,"농가와 경지 사이 또는 경지 사이를 연결하는 길을 농로라 한다.농어촌도로 정비법에 정해놓은 농어촌도로는 도로법에 규정하지 않은 도로(읍 또는 면 지역의 도로만 해당)로서 농어촌 지역 주민의 교통편익과 생산, 유통활동 등에 공용되는 공로의 도로를 말하며 ① 도로법에 따른 군도 및 그 상위 등급의 도로(군도 이상의 도로)와 연결되는 읍, 면지역의 기간도로인 면도(面道),② 군도 이상의 도로 및 면도와 갈라져 마을 간이나 주요 산업단지 등과 연결되는 리도(里道),③ 경작지 등과 연결되어 농어민의 생산활동에 직접 공용되는 농도(農道)가 있다.도로를 설계할 때 면도 · 리도 및 농도는 중 · 대형 자동차(농기계류를 포함)가 안전하고 원활하게 통행할 수 있도록 해야 한다. 다만, 지형상황 등을 참작하여 부득이하다고 인정하는 경우에는 농도는 소형자동차를 대상으로 설계할 수 있다. 차선 수의 경우 농도와 리도는 1차선, 면도는 2차선 이상으로 하나, 교차부에서 회전교통의 수용 또는 기타 필요한 경우에는 리도 및 농도는 2차선 이상, 면도는 3차선 이상으로 할 수 있다.2차선 이상인 도로의 차선폭은 노면표시의 중심선에서 중심선까지로 하며, 그 폭은 3미터 이상으로 한다. 리도 및 농도를 1차선으로 설계할 경우 리도는 5m, 농도는 3m 이상으로 한다. 근거법은 농어촌도로 정비법 및 농어촌도로의 구조 · 시설기준에 관한 규칙이다."
매각불허가,"법원이 매각기일의 종료 후에 이해관계인의 이의신청을 받아들여 법적으로 이의사유가 있는지 여부를 조사한 후에 정당하다고 인정한 때, 직권으로 경매대상 부동산을 최고가매수인에게 매각을 허가하지 않는 것을 말한다. 법원의 매각불허가 사유는 다음과 같다.① 강제집행을 허가할 수 없거나 집행을 계속 진행할 수 없을 때,② 최고가매수신고인이 부동산을 매수할 능력이나 자격이 없는 때(단, 법원이 직권으로 판단하는 경우에는 그 흠이 제거되지 않은 경우에 한함),③ 부동산을 매수할 자격이 없는 사람이 최고가매수신고인을 내세워 매수신고를 한 때(단, 법원이 직권으로 판단하는 경우에는 그 흠이 제거되지 않은 경우에 한함),④ 최고가매수신고인, 그 대리인 또는 최고가매수신고인을 내세워 매수신고를 한 사람이 민사집행법 제108조 각호 가운데 어느 하나에 해당되는 때,⑤ 최저매각가격의 결정, 일괄매각의 결정 또는 매각물건명세서의 작성에 중대한 흠이 있는 때,⑥ 천재지변, 그 밖에 자기가 책임을 질 수 없는 사유로 부동산이 현저하게 훼손된 사실 또는 부동산에 관한 중대한 권리관계가 변동된 사실이 경매절차의 진행 중에 밝혀진 때,⑦ 경매절차에 그 밖의 중대한 잘못이 있는 때.이러한 사유로 매각을 허가하지 않고 다시 매각을 명하는 경우 법원이 직권으로 새 매각기일을 정해 매각 절차를 새롭게 진행한다. 한편, 매각불허가결정이 선고되면 매수인과 매각허가를 주장한 매수신고인의 매수에 관한 책임이 면제되므로, 매수인과 매수신고인은 매수신청보증의 반환을 요구할 수 있다. 근거법은 민사집행법이다."
방해배제청구권,"공공의 위법한 행정행위 침해가 자신의 법률상 이익을 침해하고 있을 때, 또는 물권의 내용이 정당한 근원(根源)이 없는 행위로 방해를 받고 있을 때, 그 행정주체나 침해자에게 그 위법한 침해를 제거해 줄 것을 청구할 수 있는 권리를 말한다. 예를 들어 갑의 사유지에 공공 행정주체가 무단으로 도로를 낼 경우, 갑이 공공주체에게 자신의 사유지를 본래의 상태로 되돌려줄 것을 청구하는 것이다.대상이 되는 목적물은 토지 소유권이나 점유권, 통행권, 환경권 등 다양하다. 행정상의 원상회복 또는 결과제거청구권으로도 부른다."
생애주기비용,"빌딩 등의 건물을 기획, 설계, 건축하고, 유지관리하고 폐기하기 위해 소요되는 비용의 총액을 말한다. 건축 초기에 들어가는 기획 및 건축비용과 그 후 이용상 필요한 운용비용으로 크게 구분할 수 있다.운용비용은 관리비, 수선비, 광열비, 해체 폐기비용 등이 포함되며, 생애주기비용 전체에서 보면 건설비는 적고 운용비용이 많이 들어간다. 보통 초기건설비용은 30~40%가 들어가고, 그 후 운용비용 및 해체비용 등은 60~70%에 달하는 것으로 알려져 있다."
가등기가처분,"부동산을 거래할 때 산 사람이 등기도 마치기 전에 판 사람이 또 다른 사람에게 파는 나쁜 짓을 했다면 문제가 된다. 이런 경우 원래 산 사람을 보호하기 위해 만든 제도로, 원래 산 사람이 법원에 가등기 가처분 명령을 신청하여 그 명령에 따라 판 사람이 다시 부동산을 팔아넘기지 못하도록 등기부에 ‘처분금지’ 사항을 써 넣는 처분을 말한다.즉 가등기를 해 놓을 사람이 가등기 하자고 했을 때 상대방이 동의하지 않으면 법원에 상대가 가등기를 해야 한다는 취지의 가처분 명령을 신청해서, 이 명령에 따라 당해 부동산의 처분을 금지시키는 것을 말한다. 가등기가처분 명령은 부동산 소재지를 관할하는 지방법원에 가등기권리자가 신청해야 한다.부동산을 취득하거나 남에게 빌려준 부동산을 되돌려 받아야 할 때 혹은 산 사람이 등기도 하기 전에 판 사람이 다른 사람에게 또 파는 수가 있는데, 이러한 때에 당해 부동산에 권리가 있는 사람이 법원에 신청하여 당해 부동산의 처분을 금지시켜 자기 권리를 보호하는 것이다.이렇게 가처분을 해 놓으면 설령 매도인이 제3자에게 매각해도 가처분등기를 한 사람이 소송을 제기하면 쉽게 승소할 수 있다. 부동산을 사려는 사람이나 임대차계약을 하려는 사람은 등기부에 이러한 처분이 있는지 잘 살펴보아 의사를 결정해야 한다. 관련법은 부동산등기법이다."
주택임대차기간,집을 얻을 때 기간을 정하지 않고 얻거나 2년 미만으로 정하여 계약하고 얻더라도 집을 얻은 기간(임대차 기간)은 2년으로 간주한다. 세를 얻은 사람이 2년 미만으로 정하고 그 기간을 유효하다고 주장할 수 있다. 2년으로 정한 것은 세를 얻은 사람이 2년 동안은 이사를 가지 않고 편히 살 수 있도록 법으로 정한 것이다. 임대차 기간이 끝나도 임차인이 보증금을 반환받을 때까지는 임대차 관계가 있는 것으로 본다.관련법은 주택임대차보호법이다.
간접공사비,"간접공사비는 발생한 원가 중 직접 부과할 수 없기 때문에 인위적으로 또는 간접적으로 부담시키는 원가를 말한다. 이것은 직접공사비 이외의 공사비 및 경비로 하고, 공통가설비 및 현장관리비로 구성된다. 이것은 건물 원가를 구성하며 감정평가방법 중의 하나인 원가법에서 재조달원가를 구성하는 표준적인 건설비에 포함된다."
판매촉진,"판매촉진은 써포팅 프로모션(supporting promotion)으로써 그 의미가 ""판매증진을 위한 모든 활동""의 최광의로부터 특매책(特賣策)과 공동광고만을 의미하는 최협의까지 각양각색으로 해석한다.그러나 대체로 목표하는 시장의 반응을 빠르고 강력하게 자극하기 위해 계획되는 단기적인 유인으로서 촉진수단을 말한다. 이에는 광고 · 홍보 및 인적 판매를 제외한 모든 촉진활동이 해당된다. 판매촉진 수단은 견본주택, 경품, 하자보수, 가구의 제공 등의 소비자촉진수단과 매입공제금, 무료상품, 공동광고 등의 거래촉진수단 그리고 상여금, 경진대회, 판매원 집회 등의 판매원촉진수단이 있다."
채권양도,채권을 채권자로부터 제3자인 양수인에게 그 내용의 동일성을 잃게 하지 않고 이전하는 것을 말한다. 즉 다른 사람에게서 금전이나 그에 상응하는 것을 돌려받을 권리를 제3자에게 주는 것을 말한다. 채권의 성질상 양도할 수 없는 경우와 당사자의 특약으로 양도를 금지한 경우를 제외하고는 양도할 수 있는 것이 원칙이다. 채권의 양도가 성립하기 위해서는 채무자에게 양도 사실을 통지하거나 채무자가 그 양도를 승낙해야 한다.
소액보증금 우선변제권,"주택을 임차한 사람은 보증금 중 일정액(소액보증금)을 다른 담보물권자보다 우선하여 변제받을 권리가 있는데, 세입자를 보호하기 위해 마련한 제도다.세든 주택이 경매를 당하면 세입자가 피해를 보게 되는 수가 있는데, 이때 일정 금액을 우선 보호하려는 취지다. 이때 임차인은 주택에 대한 경매신청의 등기 전에 대항요건을 갖추어야 한다. 즉 세입자가 임대차 등기를 하지 않았어도 주택을 인도하고 주민등록을 마쳐야 그 다음 날부터 제 삼자에게 대항력이 생긴다.이때 전입신고경매를 당하면 세입자가 피해를 보게 되는 수가 있는데, 이때 일정 금액을 우선 보호하려는 취지다. 이때 시는 3천400만원 이하, 광역시, 안산시, 파주시, 김포시 및 광주시는 2천만원 이하, 그 밖의 지역은 1천700만원 이하다. 여기서 우선변제 금액이 주택가액의 2분의 1을 초과하는 경우에는 주택가액의 2분에 1에 해당하는 금액이 우선변제 금액이 된다.근거법은 주택임대차보호법이다."
의료시설,"사람의 병을 치료하는데 이용하는 건축물이나 그 공간을 말한다. 건축법상 용도분류로 다음과 같은 시설을 말한다.① 병원－종합병원, 병원, 치과병원, 한방병원, 정신병원 · 요양병원② 격리병원－전염병원, 마약진료소 및 기타 이와 유사한 것으로 볼 수 있다."
전용면적,"아파트 등 공동주택에서 소유자가 독점하여 사용하는 부분의 면적을 말한다. 전용면적(실면적)은 각 세대가 독립적으로 사용하는 전용부분으로 공용 공간(거실, 주방, 욕실, 화장실)과 독점공간(침실)으로 구분할 수 있다.전용면적을 측정하는 방법은 벽심법과 내법의 2가지 방법이 있는데, 벽심법(壁心法)은 외벽의 중심선으로 둘러싸인 부분의 수평투영면적으로 계산하고, 내법은 전용부분 벽의 내부에 둘러 싸인 선으로 계산한다. 우리나라는 벽심법을 이용한다. 단독주택은 바닥면적에서 지하실, 본 건축물과 분리된 창고, 차고 및 화장실의 면적을 제외한 면적을 말한다.관련법은 건축법이다."
환매특약,환매 할 것을 약속한 특별한 약속 및 계약을 말한다. 일정 기간이 경과한 후 매도 물건을 다시 사들일 것을 약속한 계약을 뜻하며 그 기간은 부동산은 5년 동산은 3년을 넘지 못한다.목적물이 부동산일 경우는 매매등기와 동시에 환매권의 보유(保留)를 등기하여야 하며 따라서 동시에 하지 않은 등기는 무효이다. 환매특약등기를 하면 제3자에 대하여 효력이 미치므로 환매기간 중에 제3자가 목적물을 취득하더라도 그 제3자에 대하여도 환매권을 실행할 수 있다.
비상용승강기,"고층건물의 안전을 확보하기 위해 추가로 설치하는 승강기를 말한다. 높이 31미터를 초과하는 건축물에는 이동용 승강기뿐만 아니라, 비상용승강기를 추가로 설치하여야 한다. 다만 높이 31미터 넘는 각층을 거실 외 용도로 쓰는 건축물, 각층 바닥면적 합계가 500제곱미터 이하인 건축물, 31미터를 넘는 층수가 4개층 이하로서 당해 각층의 바닥면적의 합계 200제곱미터(벽 및 반자가 실내에 접하는 부분의 마감을 불연재료로 한 경우에는 500제곱미터)이내마다 방화구획으로 구획한 건축물은 예외다.관련법은 건축법이다."
담보대출,"부동산을 물적 담보로 자금을 융통하는 금융거래를 말한다. 여기서 금융거래란 부동산을 담보로 대출하거나 또는 부동산 담보부(擔保付) 채권을 담보로 대출하는 것이며, 그 자금조달에 따른 경제 및 법률행위를 하는 담보금융(擔保金融)의 하나다. 주택을 구입할 때 자금이 부족하여 그 부족분을 금융기관에서 융자받고 장기간에 걸쳐 변제하면서 대신 담보로 저당권을 설정해준다.또 살아가는 중에 가계자금이 부족하거나 사업자금이 필요하여 부동산을 담보로 자금을 빌린다. 뿐만 아니라, 융자금을 다 갚고 노후에 수입이 적어 생활자금이 필요하면 다시 주택을 담보로 매월 생활비를 받아 쓸 수 있다. 이 모두 담보대출의 형태를 띠고 있다."
건물기준시가,"토지와 건물을 일괄 평가하여 고시한 공동주택, 상업용건물, 오피스텔을 제외한 일반건축물의 양도, 상속, 증여세의 과세기준가액을 건물기준시가라 한다. 양도소득세의 경우 취득 당시의 실제거래가액을 확인할 수 없을 경우 환산취득가액을 계산할 때 활용할 수 있다. 환산취득가액은 양도 당시 실제거래가액에 취득당시 기준시가/양도당시 기준시가를 곱하여 구한다.상속 · 증여세는 상속 · 증여재산의 시가를 알 수 없는 경우 과세기준 가액을 계산할 때 활용할 수 있다. 이것은 국세청장이 매년 고시하며 고시내용, 산정방법 및 적용요령, 계산사례, 계산서 서식 및 작성요령 등을 수록한 해설책자를 발간하여 건물기준시가에 대한 이용자들의 이해를 돕고 있다. 건물기준시가 산정의 기본계산식은 다음과 같다.① 기준시가 = m2당 금액×평가대상 건물의 면적(m2),② m2당 금액 = 건물신축가격기준액[m2당 710,000원(2019.1.1기준)]×구조지수×용도지수×위치지수×경과연수별잔가율×개별건물의 특성에 따른 조정률. 단 개별특성조정률은 상속 · 증여세만 적용한다. 근거법은 소득세법과 상속세 및 증여세법, 국세청 건물 기준시가 산정방법 고시이다."
중심지미관지구,"국토의 계획 및 이용에 관한 법률에 규정해 놓은 미관지구의 하나로 토지의 이용도가 높은 지역의 미관을 유지 · 관리하기 위해 필요하여 지정해 놓은 지구다.① 미관지구안에서는 그 지구의 위치 · 환경 그 밖의 특성에 따른 미관의 유지에 장애가 된다고 인정하여 도시 · 군계획조례가 정하는 건축물을 건축할 수 없다. 다만, 특별시장 · 광역시장 · 특별자치시장 · 특별자치도지사 · 시장 또는 군수가 지구의 지정목적에 위배되지 않는 범위안에서 도시 · 군계획조례가 정하는 기준에 적합하다고 인정하여 당해 지방자치단체에 설치된 도시계획위원회의 심의를 거친 경우에는 상관없다.② 미관지구안에서 건축물의 높이 및 규모(건축물의 앞면길이에 대한 옆면길이 또는 높이의 비율을 포함한다), 부속건축물의 규모, 건축물 · 담장 및 대문의 형태 · 색채, 건축물의 바깥쪽으로 돌출하는 건축설비 그 밖의 유사한 것의 형태 · 색채 또는 그 설치의 제한 및 금지 등은 그 지구의 위치 · 환경 그 밖의 특성에 따른 미관의 유지에 필요한 범위안에서 도시 · 군계획조례로 정해 놓았다.용도지구 제도가 도입된 이후 유사한 목적의 용도지구가 세분화되거나 경직적으로 운영되면서 여건변화를 반영한 통 · 폐합 등의 필요성이 증가하고 있고, 일부 용도지구는 상호간에 중첩 지정되어 토지이용에 불편을 초래하는 측면도 있어 용도지구 제도를 보다 합리적으로 정비하는 것이 필요하여 유사한 목적의 용도지구를 통 · 폐합하고 정비하여 토지이용 체계를 간소화 · 합리화하기위하여 2017. 4.18. 미관지구와 경관지구를 통합하여 경관지구로 변경되었다.이에 시행령에서 중심지미관지구와 일반미관지구는 시가지경관지구로, 역사문화미관지구는 특화경관지구로 흡수 통합되었다."
공공업무시설,"국가 또는 지방자치단체의 청사와 외국공관의 건축물로서 제1종 근린생활시설에 해당하지 않는 업무시설을 말한다. 업무시설은 공공업무시설 외에 일반업무시설이 있다. 일반업무시설은 금융업소, 사무소, 결혼상담소 등 소개업소, 출판사, 신문사 그 밖에 이와 비슷한 것으로 제2종 근린생활시설에 해당하는 것, 오피스텔이 있다. 근거법은 건축법이다(시행령 별표 참조)."
전대차,"임차인이 임차물을 다시 제3자(전차인)에게 임대하는 계약으로서 임차권의 양도와는 구별되며 임차인 · 임대인간의 임대관계는 여전히 존속하면서 임차인, 전차인 간에 새로이 대차관계가 발생하게 된다. 그리고 임차인이 전대차를 할 때는 임대인의 동의를 얻어야 하며 동의 없이 전대를 하면 임대인은 임대차를 해지할 수 있다.임대인의 동의가 있는 전대차의 전대인과 전차인사이의 관계는 전대차계약의 내용에 따라 정해지고, 전대인은 전차인에게 임대인으로서의 권리 의무를 지게 된다. 임대인과 임차인의 관계는 아무런 영향을 받지 않는다.임대인과 전차인 사이의 관계는 임대인과 전차인 사이에는 직접적으로 아무런 관계가 없으나 임대인의 보호를 위해 전차인이 직접 임대인에 대해 의무를 부담하도록 되어있다. 상가건물의 임차인이 그 상가건물의 소부분을 다른 사람에게 사용하게 할 때에는 임대인의 동의가 없이도 실행 할 수 있다."
필요비,"부동산을 유지 보수하는데 필요한 유지비 및 수리비용을 말한다. 민법 규정의 내용은 다음과 같은 것이 있다.① 점유자가 점유물을 반환할 때 회복자에게 점유물을 보존하기 위하여 지출한 필요비를 청구할 수 있다.② 유치권자가 유치물에 관하여 필요비를 지출한 때에는 소유자에게 그 상환을 청구할 수 있다.③ 저당물의 제삼취득자가 그 부동산의 보존, 개량을 위하여 필요비를 지출한 경우에는 저당물의 경매가에서 우선 변제를 받을 수 있다.④ 임차인이 임차물의 보존에 관한 필요비를 지출한 때에는 임대인에 대하여 그 상환을 청구할 수 있다.⑤ 수임인이 위임사무의 처리에 관하여 필요비를 지출한 때에는 위임인에 대하여 지출한 날 이후의 이자를 청구할 수 있다. 이는 부동산이 그 효용을 잃지 않게 하기 위함이다."
위험수익의 상쇄관계,"부동산개발과정에서는 여러 가지 위험(risk)이 상존하는데, 개발이 완성도를 높여감에 따라, 부동산가치(수익)는 향상되고 위험도는 줄어들어 사업의 가치와 위험은 완성도에 따라 상쇄관계에 놓이게 된다. 이를 시장의 위험수익의 상쇄관계라 한다."
입목,"토지에 부착된 수목의 집단으로 그 소유자가 입목에 관한 법률에 따라 소유권보존 등기를 한 것을 말하며, 이것은 토지 · 건물과 별개의 부동산이다.입목으로 등기할 수 있는 수목 집단의 범위는 1필지의 토지 또는 1필지 토지의 일부에서 자라고 있는 모든 수종의 수목이다. 입목의 소유자는 토지와 분리하여 입목을 양도하거나 이를 저당권의 목적으로 할 수 있다. 또한 토지소유권 또는 토지의 지상권을 처분하는 경우에도 그 효력은 입목의 소유 등에 영향을 미치지 않는다.특별자치도지사 · 시장 · 군수 또는 구청장은 입목등록원부를 비치하고 등록하고 이를 정리한다. 해당 수목에 이해관계가 있는 사람은 입목등록원부를 열람하거나 그 등본 또는 초본의 교부를 청구할 수 있다."
차임,"물건을 빌려 사용한 것의 보상으로 지불하는 사용수익의 대가를 말한다. 임대차에서는 임차물 사용의 대가로서 지급하는 금전 그 밖의 물건을 말한다.토지의 경우에는 지대, 주택은 가임이라고 하나 민법에는 지상권은 지료, 임대차는 차임이라는 용어를 사용하며 세간에서는 오피스나 상가는 임대료 주택은 월세로 부른다. 차임은 반드시 금전이어야 하는 것은 아니고 민법상 아무런 제한이 없기 때문에 당사자 간에 차임을 금전으로 할 것인지 여부를 결정하면 되고 차임액도 약정으로 자유롭게 정할 수 있다."
1가구1주택,"정부가 주택정책의 목표로 삼고 있는 하나의 지표로 1가구당 1호의 주택을 공급한다는 것을 의미한다. 세대별 주민등록표에 기재되어 있는 세대주와 그 가족으로 구성된 1가구가 국내에 1개의 주택을 소유하는 것을 말한다.지방세법 시행령에서는 1주택을 여러 사람이 공동으로 소유하는 경우에도 공동소유자 각각 1주택을 소유하는 것으로 보고, 주택의 부속토지만을 소유하는 경우에도 주택을 소유하는 것으로 본다. 1주택을 여러 사람이 공동으로 상속받는 경우 지분이 가장 큰 상속인을 그 주택의 소유자로 본다. 이 경우 지분이 가장 큰 상속인이 두 명 이상일 경우에는 지분이 가장 큰 상속인중 그 주택에 거주하는 사람, 나이가 많은 사람의 순서로 그 주택의 소유자를 판정한다."
고도제한,"건축법, 항공법 등 여러 법령에 규정해 놓은 건축물 및 공작물의 높이를 제한하는 규제를 말한다. 주변에 공항이나 군부대 시설이 산재해 있는 수도권 지역에서는 많은 지역이 비행 안전구역으로 고도제한을 받고 있는데, 이 때문에 사유재산권 행사와 마찰이 생기고 있다. 서울 잠실의 제2롯데월드가 대표적인 예이다."
도시 · 군계획시설,"기반시설 중 도시 · 군관리계획으로 결정된 시설을 말한다. 기반시설의 설치는 도로 등과 같이 반드시 도시 · 군관리계획으로 결정하여 설치하는 경우와 시장 · 공공청사 등과 같이 도시 · 군관리계획으로 결정하지 않고도 설치하는 경우로 구분한다.도시 · 군계획시설 결정이 고시된 시설은 그 고시일부터 10년이 지날 때까지 그 시설의 설치에 관한 사업이 시행되지 않으면, 특별시장 · 광역시장 · 특별자치시장 · 특별자치도지사 · 시장 또는 군수는 해당 도시 · 군계획시설결정의 타당성을 검토하여 그 결과를 도시 · 군관리계획입안에 반영하여야 한다.시설의 종류는 도로, 철도, 항만, 공항, 주차장 등의 교통시설(9개), 광장, 공원, 녹지, 유원지, 공공공지 등의 공간시설(5개), 수도공급설비, 전기공급설비, 가스공급설비 등의 유통 ․ 공급시설(11개), 학교, 운동장, 공공청사, 문화시설, 체육시설 등의 공공 · 문화체육시설(8개), 하천, 유수지, 저수지, 방화설비, 방풍설비, 방수설비 등의 방재시설(8개), 장사시설, 도축장, 종합의료시설 등의 보건위생시설(3개), 하수도, 폐기물처리 및 재활용시설, 폐차장 등의 환경기초시설(5개)이 있다.사업주체는 관할시장 · 군수 혹은 시장 · 군수로부터 시행자 지정을 받은 자 또는 국가사업 등의 경우 국토교통부장관 또는 국토교통부장관이 지정하는 자이다. 재원조달은 사업 시행자가 부담함을 원칙으로 하되, 지자체 · 공공시설 관리자가 일부 부담할 수 있다.2018년 현재 도시 · 군계획시설로 결정된 면적은 총 7,127.3km2으로 교통시설(2,396.6km2)이 가장 많고, 방재시설(1,847.3km2), 공간시설(1,469.2km2), 공공문화체육시설(1,013.9km2), 유통 및 공급시설(241.8km2), 환경기초시설(109.2km2), 보건위생시설(49.0km2) 순으로 확인됐다. 도시 · 군계획시설 중 집행 면적은 6,012.6km2(84.4%), 미집행은 1,114.7km2(15.6%) 이며, 미집행 시설은 공원이 446.7km2로 가장 많았으며, 도로(316.4km2), 하천(88.1km2), 유원지(62.9km2) 순으로 확인됐다.근거법은 국토의 계획 및 이용에 관한 법률 및 동법 시행령이다."
건설임대주택,"임대사업자가 임대를 목적으로 건설하여 임대하는 주택 또는 주택건설사업자가 사업계획승인을 받아 건설한 주택 중에서 사용검사 때까지 미분양된 주택으로 임대사업자로 등록하고 임대하는 주택 및 공공주택사업자가 직접 건설하여 공급하는 공공임대주택을 말한다.건설임대주택은 국가 또는 지방자치단체의 재정으로 건설 · 임대하는 주택, 주택도시기금의 자금을 지원받아 건설 · 임대하는 주택, 공공사업에 따라 조성된 택지에 주택건설사업계획의 승인을 받고 건설 · 임대하는 주택이 있고, 민간이 건설하여 임대하는 주택이 있다. 근거법은 민간임대주택에 관한 특별법과 공공주택 특별법이다."
도로점용,"도로의 구역에서 공작물이나 물건, 그 밖의 시설을 신설 · 개축 · 변경 또는 제거하거나 그 밖의 목적으로 도로를 사용하는 것을 말한다. 도로를 점용하고자 하는 자는 도로관리청의 허가를 받아야하며, 도로의 굴착, 그 밖에 형질변경이 수반되는 공사를 마친 때에는 도로관리청의 준공확인을 받아야 하며, 주요 지하매설물을 설치하는 공사를 마친 때에는 준공도면을 도로관리청에 제출해야 한다.원칙적으로 신설 , 확장 또는 개량한 도로로서 포장된 도로의 노면은 신설 , 확장 또는 개량한 날부터 3년(보는 2년)내에는 도로굴착을 수반하는 점용허가가 금지된다. 도로를 점용 또는 허가받은 사항의 연장 및 변경하려는 경우에는 도로관리청에 점용의 목적, 점용의 장소와 면적, 점용의 기간, 공작물 또는 시설의 구조, 공사시설의 방법, 공사의 시기, 도로의 복구방법을 적은 신청서를 제출하여 허가를 받아야 한다.간판, 표지, 현수막 등의 점용물을 설치할 경우 일정의 점용료를 내야한다. 도로의 점용자는 도로의 점용기간이 끝났거나 점용이 끝나면 도로를 원상회복해야 한다. 만약 허가 없이 도로를 점용하면 2년 이하의 징역이나 2천만원 이하의 벌금에 처해지며, 도로점용허가 면적을 초과하여 점용하거나 도로점용허가를 받지 않고 물건 등을 에 일시 적치하면 300만원 이하의 과태료가 부과된다. 근거법은 도로법이다."
층고,건축법상 건축물 층의 높이를 말한다. 이때 층고는 방의 바닥구조체 윗면으로부터 위층 바닥구조체의 윗면까지의 높이를 가리킨다. 그러나 동일한 방에서 층의 높이가 다른 부분이 있을 때는 그 각 부분의 높이에 따른 면적에 따라 가중 평균한 것을 높이로 한다.
최저주거기준,"국민이 살아야 하는 주택의 최저수준을 건설교통부장관이 정하여 공고한 기준을 말한다. 이 기준은 정부가 국민의 최저한도 주거생활을 보장하려는 정책목표를 실현하려는 수단이다.최저주거기준의 내용은 가구구성별 최소 주거면적, 용도별 방의 개수, 전용부엌, 화장실 등 필수적인 설비의 기준, 안전성, 쾌적성 등을 고려한 주택의 구조, 성능 및 환경 기준이 있다. 정부는 최저주거기준에 미달하는 가구에 우선하여 주택을 공급하거나 개량자금을 지원하는 혜택을 주며, 주택정책을 수립할 때 이 기준에 미달되는 가구를 줄이기 위해 노력하고 있다.또 이 기준에 미달되는 가구가 밀집된 지역에는 우선하여 임대주택을 건설하거나 도시 및 주거환경정비법에 정하는 바에 따라 우선하여 정비사업을 할 수 있도록 필요한 조처를 할 수 있도록 법에 정해 놓고 있다.2018년 기준 최저주거기준을 보면① 1인가구는 실(방) 구성: 1(침실수) K(부엌), 총주거면적 : 14m2② 2인가구(부부)는 실(방)구성 : 1 DK(식사실 겸 부엌), 총주거면적: 26m2③ 3인가구(부부+자녀1)는 실(방)구성: 2 DK, 총주거면적 : 36m2④ 4인가구(부부+자녀2)는 실(방)구성 : 3 DK, 총주거면적 : 43m2⑤ 5인가구(부부+자녀3)는 실(방)구성 : 3 DK, 총주거 면적 : 46m2⑥ 6인가구(노부모+부부+자녀2)는 실(방)구성 : 4 DK, 총주거면적 : 55m2.주거실태조사 결과에 따르면 2018년 현재 최저주거기준 미달가구 비율은 2006년 16.6%에 비하여 약 1/3 수준에 불과한 5.7%로 조사되었다.관련법은 주거기본법과 주거취약계층 주거지원 업무처리지침 및 최저주거기준(국토해양부공고 제2011-490호, 2011.5.27.)이다."
후보지,"임지지역(山林地域), 농지지역, 택지지역 상호 간에 다른 지역으로 전환되고 있는 어느 지역의 토지를 말한다.임지는 농지후보지로 농지는 택지후보지로 전환되는 수가 많지만 반대의 경우도 있다. 토지가 집약적 이용 방향으로 진행되는 토지를 일컫는 말이다. 성숙도가 높은 방향으로 진행되는 토지이며 어떤 지역에 인구가 많아지거나 도시가 확장될 때 일어나는 현상이며 토지가치가 상승한다."
시설보호지구,"학교시설 · 공용시설 · 항만 또는 공항의 보호, 업무기능의 효율화, 항공기의 안전운항 등을 위하여 지정하는 용도지구의 하나이다. 학교시설보호지구, 공용시설보호지구, 항만시설보호지구, 공항시설보호지구로 세분하여 지정한다.용도지구 제도가 도입된 이후 유사한 목적의 용도지구가 세분화되거나 경직적으로 운영되면서 여건변화를 반영한 통 · 폐합 등의 필요성이 증가하고 있고, 일부 용도지구는 상호간에 중첩 지정되어 토지이용에 불편을 초래하는 측면도 있어 용도지구 제도를 보다 합리적으로 정비하는 것이 필요하여 유사한 목적의 용도지구를 통 · 폐합하고 정비하여 토지이용 체계를 간소화 · 합리화하기 위하여 2017. 4.18. 보존지구와 시설보호지구를 통합하여 보호지구로 변경되었다.관련법은 국토의 계획 및 이용에 관한 법률이다."
중개대상물의 범위,"공인중개사법상 중개대상물의 범위는 토지, 건축물 그 밖의 토지정착물과 그 밖에 대통령령이 정하는 재산권 및 물권을 한정 하고 있다.이 법에서 대통령령이 정하는 중개 대상물은 입목에 관한 법률상 입목으로 토지에 부착된 수목의 집단으로서 그 소유자가 이법에 따라 소유권 보전의 등기를 받은 입목, 공장 및 광업재단 저당법에 따른 공장재단 및 광업재단이다."
